
chunk_id,doc_id,source,year,journal,section,chunk_index,start_sentence,n_sentences,word_count,text,raw_doc_path
a82f29a5-237d-4b7a-a53e-328372175505,PMC6997015,PMC,2019,Thoracic Cancer,discussion,1,6,3,76,"16 MiRNAs have drawn great attention to the diagnosis, prognosis and metastasis of tumors. More importantly, the low expression of miR‐148b might predict the poor survival of NSCLC patients. The results were in line with the reports that miR‐148b functions as a potential prognostic biomarker in NSCLC.17 Metastasis‐related deaths in tumors account for approximately 90% of total mortality.28 Increasing evidence has shown that miRNAs are involved in the proliferation and metastasis of tumors, including lung cancer.",data\raw\PMC\PMC6997015.xml
763e689e-1990-4cb6-b9d9-8f3ff28bb9da,PMC6997015,PMC,2019,Thoracic Cancer,discussion,2,10,1,56,"29, 30 Zhou and Li demonstrated that miR‐605 restoration hindered the metastasis of NSCLC.31 Upregulation of miR‐340 repressed tumor growth and metastasis of NSCLC in the study by Lu and Zhang.32 Similarly, miR‐150 exhibited an inhibitory effect on the metastasis of NSCLC.33 Here, we revealed that miR‐148b upregulation hindered the proliferation, invasion and migration of NSCLC.",data\raw\PMC\PMC6997015.xml
d63a2812-3fd8-41cb-812f-2c7f367635b8,PMC7019301,PMC,2019,Nutrients,introduction,0,23,2,35,Severity of ROP was classified according to the revised International Classification of Retinopathy of Prematurity and the most severe stage during hospitalization recorded . Infants with no retinopathy of prematurity were categorized as <stage 2.,data\raw\PMC\PMC7019301.xml
3825d12c-664b-4879-ba03-dc427ab2da11,PMC7019301,PMC,2019,Nutrients,introduction,1,35,2,35,"2.1. Research Subjects We conducted an observational prospective cohort study, which collected data on 103 infants at the University of Minnesota Masonic Children’s Hospital neonatal intensive care unit (NICU) from April 2011 to June 2016.",data\raw\PMC\PMC7019301.xml
1d31ff0d-c2ba-4962-9b07-19372cac2de5,PMC7019301,PMC,2019,Nutrients,introduction,2,61,2,32,"3. Results Eighty-three patients had full data available, including at least one body composition measurement while hospitalized, one body composition measurement at term equivalent age, covariate measurements, and retinopathy of prematurity exams.",data\raw\PMC\PMC7019301.xml
4909d681-5e94-4529-b9f2-e52dd8a362cc,PMC7019301,PMC,2019,Nutrients,discussion,0,13,1,34,"While our adiponectin levels at 35 weeks did not reach statistical significance (p = 0.07), it is plausible that adiponectin (positively associated with adiposity and a known anti-inflammatory factor) could mediate such a role.",data\raw\PMC\PMC7019301.xml
70acbe81-74f1-4bcf-bdb9-7a21b2adac03,PMC7019301,PMC,2019,Nutrients,discussion,1,0,1,49,"Discussion Faster rates of gain of fat mass, fat-free mass, and % body fat from 32 to 37 weeks postmenstrual age and higher absolute term adiposity were associated with decreased odds of retinopathy of prematurity ≥stage 2 among 83 very low birth weight, appropriate for gestational age, preterm infants.",data\raw\PMC\PMC7019301.xml
6f06b85f-9e41-4144-8ba1-6746742b7cb9,PMC7019301,PMC,2019,Nutrients,discussion,2,16,3,50,"5. Conclusions As this is the first study to examine the relationship between body composition and its changes with retinopathy of prematurity outcomes, these findings require further validation. Ongoing research is needed to further elucidate the differential effects of each of the body composition compartments on retinopathy of prematurity risk.",data\raw\PMC\PMC7019301.xml
5ab436bc-7635-459b-984e-c44e03f942e9,PMC7019431,PMC,2019,Nutrients,introduction,0,148,1,34,"It has been hypothesized that the gut hormones associated to lipid presence such as, GLP-1 and PYY might be the link between fat an occurrence and severity of symptoms in functional GI disorders .",data\raw\PMC\PMC7019431.xml
36a96a6a-135a-4732-a0c6-8af434ed44ce,PMC7019431,PMC,2019,Nutrients,introduction,1,257,1,31,This could be explained by considering that a lower BMI could be the result of the inflammatory progression and that the obesity is a reflection of a less serious IBD .,data\raw\PMC\PMC7019431.xml
41765dcf-69a5-4199-a626-e1ae568d92c5,PMC7019431,PMC,2019,Nutrients,discussion,0,3,1,20,These results support the urgent need to implement not only effective therapeutic strategies but also prevention programs for childhood obesity.,data\raw\PMC\PMC7019431.xml
561d0748-43c5-47fc-bc74-6f3492710d4c,PMC7019787,PMC,2019,Journal of Clinical Medicine,introduction,0,77,2,46,"The histological subtypes were (23, i.e., 65.7%) adenocarcinoma and (10, i.e., 28.6%) squamous cell carcinoma. Of the patients, 10 (28.6%) had stage III disease, 19 (54.3%) had stage IV disease, and six (17.1%) had postoperative recurrence at the time of intervention with the initial ICI treatment.",data\raw\PMC\PMC7019787.xml
55db6061-0dca-427d-87fb-936cca983bc0,PMC7019787,PMC,2019,Journal of Clinical Medicine,introduction,1,83,2,45,"The PD-L1 TPS was ≥50% for 14 patients (50%), 1–49% for eight patients (7%), <0% for seven patients (29%), and not evaluated for six patients (17.1%). The BMI was ≥25 for 3 patients (8.6%), 20–25% for 16 patients (45.7%), and <20 for 16 patients (45.7%).",data\raw\PMC\PMC7019787.xml
428d1fa3-afdb-43a3-81fa-a0c01244b93a,PMC7019787,PMC,2019,Journal of Clinical Medicine,introduction,2,128,3,39,"This suggested that there may be differences between the immunological properties of NSCLC and melanoma. First, it consisted of a small retrospective sample. Therefore, a further large-cohort study is warranted to identify the predictive markers of ICI rechallenge treatment.",data\raw\PMC\PMC7019787.xml
8d969e60-3ee7-4453-a0df-7a6832256248,PMC7019787,PMC,2019,Journal of Clinical Medicine,discussion,0,3,2,61,"In addition, ORR, DCR, and PFS of atezolizumab rechallenge after refractory anti-PD-1 antibodies for 18 patients with NSCLC were 0%, 38.9%, and 2.9 months, respectively . These reproducible findings suggest that refractory NSCLC tumors for initial ICI treatments may exhibit poor responses to ICI rechallenge treatments, and the clinical benefits may be limited compared with those of the initial ICI treatment.",data\raw\PMC\PMC7019787.xml
3b260110-2384-4e2b-90d7-2a5de67e2779,PMC7019787,PMC,2019,Journal of Clinical Medicine,discussion,1,30,2,17,"Therefore, a further large-cohort study is warranted to identify the predictive markers of ICI rechallenge treatment. 5.",data\raw\PMC\PMC7019787.xml
395f7825-0f7f-448c-aea4-7c58330f600e,PMC7019787,PMC,2019,Journal of Clinical Medicine,discussion,2,21,2,51,"Our current observations show that the patients with PD-L1 expression tended to have longer PFS. Regardless, based on our observations, the values of blood NLR, LMR, and PLR at baseline may be useful tools for predicting responders to the ICI rechallenge treatment, which is consistent with the initial ICI treatment .",data\raw\PMC\PMC7019787.xml
230148f2-1c02-4ad9-81f6-a1e9f3234cd1,PMC7020412,PMC,2019,Toxins,introduction,0,87,2,35,"Subsequently, SNAP-25-GFP peptide reacted with PA via N-(3-dimethylaminopropyl)-N’-ethylcarbodiimide hydrochloride/N-hydroxysulfosuccinimide (EDC/Sulfo-NHS) activation. After specific cleavage of SNAP-25-GFP by BoNT-LcA, the steric hindrance and electrostatic repulsion of SNAP-25-GFP decreased, resulting in an increase in the electrochemical signal.",data\raw\PMC\PMC7020412.xml
321aebd3-60ad-46ff-8212-f5fc3a78ef01,PMC7020412,PMC,2019,Toxins,discussion,0,3,2,42,"Some 2D nanomaterials have multifunctionality, and are capable of playing both of the above roles. This phenomenon requires manual and tedious work, which not only increases the preparation cost of biosensors, but also leads to poor reproducibility of the results among laboratories.",data\raw\PMC\PMC7020412.xml
5bbbe1bb-0fcb-48a3-9828-876f5ddcac67,PMC7020412,PMC,2019,Toxins,discussion,1,10,2,57,"In further research, researchers are strongly encouraged to establish the synthesis standard of 2D-nanomaterials in order to improve the reproducibility of 2D nanomaterial-based electrochemical biosensors. This factor is very important for industrialization of the 2D nanomaterial-based electrochemical sensors. (3) To date, one kind of 2D nanomaterial-based electrochemical biosensor is merely confined to determine a single microbial toxin.",data\raw\PMC\PMC7020412.xml
a3aa1eb5-539e-4788-a2c1-08599e94cf9a,PMC7020412,PMC,2019,Toxins,discussion,2,15,2,37,"In order to obtain high selectivity, the key epitope residues of the aptamer and antibody should be unrestrained after immobilization on the 2D nanomaterials. In addition, future research should aim to increase the biocompatibility of 2D nanomaterials.",data\raw\PMC\PMC7020412.xml
ef25ee4c-81b2-4437-bc57-741a72ed7d37,PMC7027560,PMC,2019,Ecology Letters,introduction,0,107,5,57,"Solitary) or when workers have a huge positive impact on the offspring birth rate. Beyond the precise parameter values used in Fig. 2, Fig. S5 in Supporting Information). Parameter values are M = m = 3, d 0 = 0.1, d = d 0 i, b 0 = 0.12, b∆ = (b − b 0)/(m − 1).",data\raw\PMC\PMC7027560.xml
4dc4e775-0f14-4489-8a62-734382e4c327,PMC7027560,PMC,2019,Ecology Letters,introduction,1,277,2,33,"Other parameter values: m = 3, M = 5, d 0 = 0.1, d = d 0 i, b 0 = 0.12. Basic reproductive numbers are noticeably less informative than extinction rates here.",data\raw\PMC\PMC7027560.xml
494dfeb7-88f5-4a07-aa6d-59deaaa70f50,PMC7027560,PMC,2019,Ecology Letters,discussion,0,409,2,37,"For example, because it explicitly models lineage extinction, their approach could be used to compare eusociality with solitary nesting in terms of risk‐spreading. Indeed, we find that in this case the two genotypes have equal extinction probabilities.",data\raw\PMC\PMC7027560.xml
f1b69d2b-ed24-4a19-814d-acab34ad2351,PMC7031546,PMC,2019,Orthopaedic Surgery,introduction,0,160,2,58,"Primary osteoarthritis of hip showed significantly higher risk for prolonged LOS when compared with ONFH, while other primary diagnoses didn't show significant influence on LOS when compared with ONFH. The mean HHS at 90‐day follow‐up was 94.6 ± 4.5 and 93.8 ± 5.5 in LOS ≤ 3 and LOS > 3 group (P = 0.195), respectively (Table 4).",data\raw\PMC\PMC7031546.xml
013b7286-df95-48ec-9e6b-7a2fee3fb516,PMC7031546,PMC,2019,Orthopaedic Surgery,introduction,1,225,3,51,"Our results confirmed this association. Patients living alone may be improper and ineligible for early discharge and the importance of preoperative education for them should be noted. The mean age of this cohort was 54.8 years, in contrast to previously reported 64.7–71.0 years in western countries5, 6, 7, 8, 26, 27.",data\raw\PMC\PMC7031546.xml
7d694816-e697-44de-947a-5f7083c8605d,PMC7031546,PMC,2019,Orthopaedic Surgery,discussion,0,54,2,33,"First, the number of patients included in this study was relatively small. However, 311 consecutive, unselected patients in a single medical team treated by the same experienced surgeon gave our conclusion considerable power.",data\raw\PMC\PMC7031546.xml
ae748afd-f9ac-4f1a-ba46-42cd16bceb31,PMC7031546,PMC,2019,Orthopaedic Surgery,discussion,1,12,2,37,"Studies attributed this to be due to the later stage of disease and worse functional status female patients had before surgery24, 25. Recent studies have identified living alone as a predictor for delayed discharge5, 6, 8, 26.",data\raw\PMC\PMC7031546.xml
0a2e4f24-3638-4c41-ba06-05630045844f,PMC7031546,PMC,2019,Orthopaedic Surgery,discussion,2,73,1,17,The cost‐saving benefits of the ERAS program with reduced LOS for THA were confirmed in this study.,data\raw\PMC\PMC7031546.xml
43b0c242-b1b7-4b16-aad6-f8e870f9a1ea,PMC7080335,PMC,2020,Journal of Cardiovascular and Thoracic Research,introduction,0,12,2,76,"After entering their information on the SIB, the risk of 10 years CVD risk will be determined. Persons at risk of 20% or more are referred to the physician for further evaluation and intervention.13 In this study, we aimed to compare three cardiovascular risk prediction tools including WHO chart, Laboratory (IraPEN) and non-laboratory, and Framingham tool in a large Iranian population to assess the agreement between the model currently used in the health system of Iran.",data\raw\PMC\PMC7080335.xml
d463f231-cc7c-4b7c-ac30-008d17f8ada8,PMC7080335,PMC,2020,Journal of Cardiovascular and Thoracic Research,discussion,0,7,2,42,"Although all risk assessment tools do the same method, different tools, for one person, perform different categories. As far as we know, this study is the first published review of the WHO cardiovascular risk assessment tool with the Framingham method in Iran.",data\raw\PMC\PMC7080335.xml
d4f5e3eb-915e-42e5-926d-b4ccaaae504f,PMC7080335,PMC,2020,Journal of Cardiovascular and Thoracic Research,discussion,1,21,1,31,"There is no limitation in the detailed analysis between subgroups; however, the cross-sectional method of the study does not allow a comparison of the incidence of CVD with its risk prediction.",data\raw\PMC\PMC7080335.xml
0c31bf18-6151-4e8a-ae65-a4ecf974ed21,PMC7167994,PMC,2019,Antibiotics,introduction,0,209,2,46,"Rappuoli, Novartis, Siena, was used. To find regions of similarity, we “blasted” the amino acid sequences of human Tg, TPO, and TSH-R with proteins of Helicobacter pylori G27 (a strain isolated by one of our group, NF, in the same region inhabited by the examined individuals).",data\raw\PMC\PMC7167994.xml
a12e4aa5-d203-4021-a06a-fca533d0a01d,PMC7167994,PMC,2019,Antibiotics,discussion,0,52,3,34,"As a consequence, lymphocyte apoptosis is inhibited, and cell replication is stimulated. 4. The diagnosis of AITD was based on clinical examination, thyroid ultrasounds, titration of thyroid hormones and thyroid autoantibodies (anti-TPO and anti-TSH-R).",data\raw\PMC\PMC7167994.xml
e7798b4f-d5d6-46bf-b99b-c676643323d4,PMC7168062,PMC,2019,Diagnostics,introduction,0,93,2,43,"3. Lung function (evaluated by FVC, FEV1, and FEV1/FVC parameters) was lower in the COPD group compared to the other two study groups; however, performing the Mann–Whitney U test between the HS and LS groups returned no statistically significant difference (p = 0.062).",data\raw\PMC\PMC7168062.xml
91335cd6-7fe7-41da-8cc2-c854c251b463,PMC7168062,PMC,2019,Diagnostics,discussion,0,30,2,37,"Comparative analyses between Mexicans and other neighboring populations have revealed significant differences in genetic diversity . For example, the sample size was reduced in comparison to other studies, and our participants were recruited from a single center.",data\raw\PMC\PMC7168062.xml
c139dc59-519f-4f7d-b336-12874f08b618,PMC7168062,PMC,2019,Diagnostics,discussion,1,9,1,45,"It has four exons, and the VNTR polymorphism of 48 base pairs is located in the third of them, which encodes the third intracellular domain, which can have from 32 to 176 amino acids depending on the number of repeats present in the gene .",data\raw\PMC\PMC7168062.xml
f59f879d-4beb-4891-8cd0-9a2330fbdeb3,PMC7175292,PMC,2019,Dentistry Journal,introduction,0,23,2,42,"Children with a history of systemic and autoimmune diseases or those who took antimicrobial agents during the last three months were excluded from the study. The total number of Decayed, Missing, Filled Teeth (DMFT) index was collected for each single patient .",data\raw\PMC\PMC7175292.xml
dcc80843-ce27-4e96-8400-0cc45235e5e3,PMC7175292,PMC,2019,Dentistry Journal,discussion,0,19,2,40,"Our study did not confirm any correlation between dental caries extension and s-IgA and IL-6 levels. In addition, in the detection of children with inflammatory diseases, the salivary interleukin tests can be used only in children with healthy dentition .",data\raw\PMC\PMC7175292.xml
f317b2dc-fcf3-47ee-9924-34fdd736d675,PMC7175292,PMC,2019,Dentistry Journal,discussion,1,14,2,52,"Moreover, our results showed that the IL-6 salivary levels were highly significant in caries active group (30.2 ± 11.8 pg/mL). This result is in agreement with Gornowicz et al. as well as Menon et al. , who showed that IL-6 concentration was higher in caries active children compared to the control group.",data\raw\PMC\PMC7175292.xml
e9375739-e74e-4f2a-8838-f79aa8bbfa74,PMC7176397,PMC,2019,Neuroscience Insights,introduction,0,4,2,42,"Background on Lymphatics The lymphatic system is a unidirectional transport system of fluid and macromolecules from tissues to venous circulation. Vessels are structured for high permeability and absorption in tissue, and unidirectional propulsion of lymph flow away from tissues by larger vessels.",data\raw\PMC\PMC7176397.xml
8ad8bebb-7c3f-4fdd-ae6a-e5641c059bc3,PMC7176397,PMC,2019,Neuroscience Insights,introduction,1,18,2,73,"Vessels are structured for high permeability and absorption in tissue, and unidirectional propulsion of lymph flow away from tissues by larger vessels. The larger collecting vessels are supported by a basement membrane, contain one-way, semilunar valves demarcated by characteristic integrin α9, and are lined by a smooth muscle cell (SMC) layer for flow propulsion.5,8,10 The lymphatic system is characterized by a number of distinct markers including PROX1, VEGFR3, CCL21, LYVE1, PDPN, and CD31.",data\raw\PMC\PMC7176397.xml
d8a8ce94-a7a1-4cb4-bcdf-07f131a20a6c,PMC7231993,PMC,2020,Neurobiology of Stress,introduction,0,136,1,33,"In contrast, a single administration of AlloP in the early postnatal stage can cause an increase in the exploratory behavior induced by a new environment in an open field (OF) in adulthood .",data\raw\PMC\PMC7231993.xml
354cfdaf-3013-4500-93c3-b1aa9c83ba1a,PMC7231993,PMC,2020,Neurobiology of Stress,introduction,1,93,1,51,"Moreover, periods of neurosteroid fluctuation, such as during the ovarian cycle, can influence that reactivity of AlloP in acute stress situations and it may be linked to alterations in the sensitivity of GABAA receptors to NS, resulting in mood instability in vulnerable women, such as those with premenstrual dysphoric disorder .",data\raw\PMC\PMC7231993.xml
51f2b8d9-5390-4b7b-a9ca-2ee17bea2f1d,PMC7231993,PMC,2020,Neurobiology of Stress,discussion,0,71,1,42,"As previously proposed, it seems that 5HT3 antagonists could be effective or ineffective depending on several variables such as the dose, the ethanol drinking conditions (initial versus stabilized), the duration of the treatment, or the sex or strain of the animals .",data\raw\PMC\PMC7231993.xml
e18d8e56-9b15-4b7a-ac1d-4456f8d95ae3,PMC7231993,PMC,2020,Neurobiology of Stress,discussion,1,63,2,49,"Thus, we initiated a set of experiments focusing on the serotoninergic system. Taking into account that AlloP, like the rest of neuroactive steroids, binds with high affinity to ionotropic receptors , we decided to study possible alterations in the 5HT3 receptor function, the unique ionotropic subtype of serotonin receptors.",data\raw\PMC\PMC7231993.xml
9a0a41f2-600d-4617-8d22-6509ff91c6bd,PMC7231993,PMC,2020,Neurobiology of Stress,discussion,2,99,1,59,"Conclusions At crucial stages of development, the physiological levels of NS, like AlloP, which fluctuate over a life-time in response to different physiological and environmental conditions, such as stress, seem to play an important role in the maturation of diverse areas of the brain as well as in the behavior related to these areas in different periods of life.",data\raw\PMC\PMC7231993.xml
781c2bba-fc94-4e6a-ba81-53edd51c88dd,PMC7232944,PMC,2019,Colombia Médica : CM,introduction,0,147,2,69,"Thermal damage caused by hot drinks has been proposed as an important factor. Mate, a traditional infusion based on Ilex paraguayensis, whose consumption is widespread in Argentina, southern Brazil, Uruguay and Paraguay has also been identified as a risk factor for cancer of the esophagus, as well as for other malignant tumors, especially of the upper aero-digestive tract but also for bladder and kidney cancers 57 - 60 .",data\raw\PMC\PMC7232944.xml
673086a4-3411-4340-92ea-54a7a24a4c22,PMC7232944,PMC,2019,Colombia Médica : CM,introduction,1,245,1,31,"This trends persist at the beginning of the XXIst century, although a deceleration was observed particularly in the countries affected by the highest rates such as Denmark and Iceland 43 .",data\raw\PMC\PMC7232944.xml
dd480815-f666-4495-bcee-6cde5f9865ca,PMC7232944,PMC,2019,Colombia Médica : CM,introduction,2,160,1,76,"However, from the evolution of squamous cell carcinomas/adenocarcinomas rates ratio we infer that the descend in age-standardized incidence rate of esophageal cancer in our country is mainly explained by the descend of age-standardized incidence rate of squamous cell carcinomas, especially in men (unpublished data), similarly to observed data globally 64 , 65 Because of its close relation to human papilloma virus infection and variables associated with that infection, cervical cancer is strongly linked to social inequity.",data\raw\PMC\PMC7232944.xml
4c5fd7a4-ca6e-436a-aaa0-fd659cb8ed1f,PMC7232944,PMC,2019,Colombia Médica : CM,discussion,0,184,2,43,"Those patterns reflect the distribution of differential risk factors for each histological. The most important risk factors for squamous cell carcinomas are the consumption of tobacco and alcohol, as well as the thermal damage caused by the consumption of hot drinks (mainly infusions).",data\raw\PMC\PMC7232944.xml
8e3e7e4c-5721-45ca-ad2e-5078dd282f7b,PMC7232944,PMC,2019,Colombia Médica : CM,discussion,1,54,2,34,"For many of those countries incidence increased during the second half of the twentieth century 42 . Some studies suggest therefore a relation between testicular cancer risk and male infertility 46 , 47 .",data\raw\PMC\PMC7232944.xml
4531c0cd-b107-4035-a6c5-a5c94e87f86e,PMC7232944,PMC,2019,Colombia Médica : CM,discussion,2,63,2,36,"In Uruguay esophageal cancer age-standardized incidence rate have been historically among the highest of the region, especially for men. A marked descend in age-standardized incidence rate was observed along the study period for men and females.",data\raw\PMC\PMC7232944.xml
5016af05-d7b8-478e-a9dd-cf740376e19e,PMC7587708,PMC,2020,Poultry Science,introduction,0,189,2,41,The higher difference of BW20 with the optimal value refers to higher importance of this input variable to the prediction of SW as was suggested by sensitivity analysis. Discussion Breeding programs have been made to enhance meat production in quails .,data\raw\PMC\PMC7587708.xml
a37b21c3-396f-4620-a319-8d00a38cea92,PMC7587708,PMC,2020,Poultry Science,introduction,1,6,2,31,"However, ununiformed carcasses resulted from higher variation in SW of the birds, which is not desirable. In common breeding programs, genetic correlations between traits assume major importance to improve correlated traits.",data\raw\PMC\PMC7587708.xml
0f9ef24b-77c7-4c3e-bb99-2dacd34da4ae,PMC7587708,PMC,2020,Poultry Science,introduction,2,183,1,81,"The optimized values for input variables compared with mean and maximum values (derived from descriptive statistics, Table 1) are shown in Table 3.Table 3Optimal values of input variables (predictors) in comparison with mean and maximum values (from Table 1).Input variableSexEWHWBW5BW10BW15BW20OptimalFemale12.908.7116.7032.6457.88102.80Mean-12.768.3015.7032.0555.6084.07Maximum-21.1111.1324.6354.4197.49136.40Abbreviations: BW5, body weight at day 5; BW10, body weight at day 10; BW15, body weight at day 15; BW20, body weight at day 20; EW, egg weight; HW, body weight at hatch; SW, body weight at day 45 as slaughter weight.",data\raw\PMC\PMC7587708.xml
0eb561d9-b846-4cc1-97f8-a688bb56245c,PMC7587708,PMC,2020,Poultry Science,discussion,0,35,1,23,"However, owing to the lower importance of HW and BW5, these 2 traits may be ignored in the commercial scale to predict SW.",data\raw\PMC\PMC7587708.xml
ba873530-3fce-41a1-b15d-1c1ea14774cf,PMC7587708,PMC,2020,Poultry Science,discussion,1,29,3,46,"They suggest that earlier body weights of quails (especially HW) are naturally different from body weights at older ages. This finding was in agreement with our results. We developed a practical approach to predict SW in meat-type quails based on early body weights, sex, and EW.",data\raw\PMC\PMC7587708.xml
977fbbaf-19a4-467b-9c8b-789459c535a0,PMC7587816,PMC,2020,Poultry Science,introduction,0,291,2,43,"The activity of TCA cycle is decreased and the pyruvate switches to the fermentation pathway, resulting in the production of lactate by the action of lactate dehydrogenase A (LDHA). On the other hand, MCT1 uptakes the lactate from the circulatory system into cells.",data\raw\PMC\PMC7587816.xml
b6100cd0-b229-4a24-82b3-1a1fac8e0de6,PMC7587816,PMC,2020,Poultry Science,introduction,1,239,3,32,N = 8 per group. Small RNAs from NB and WB were extracted using the mirVana PARIS kit as described in methods. Chicken U6 was used as an endogenous control for normalization.,data\raw\PMC\PMC7587816.xml
fa31bde3-171c-4cb0-abf7-93a255ca022f,PMC7587816,PMC,2020,Poultry Science,introduction,2,84,2,75,"Immunoblot images were quantified by Quantity One-4.6.1 software (Bio-Rad, Hercules, CA), and target protein signals were normalized to GAPDH and presented as relative band densities. Briefly, frozen breast muscle tissue was homogenized in the extraction buffer containing 50 mM of Tris-HCl (pH 8.5), 1 mM β-mercaptoethanol, 1 mM phenylmethylsulfonyl fluoride, and 1 mM ethylenediaminetetraacetic acid by a GEX 130 PB ultrasonic processor (Cole-Parmer, Vernon Hills, IL, USA) at 50% power for 10 s on ice.",data\raw\PMC\PMC7587816.xml
c7ca57f9-add5-4963-bf36-cc43e5698e6e,PMC7587816,PMC,2020,Poultry Science,discussion,0,46,2,46,"These studies provide potential candidate signaling molecules and pathways in WB, however, the challenges with finding a low-abundance of regulatory protein remains to be solved by classical proteomics . In fact, LDHA is the most abundant subtype of LDH in pectoralis major muscles of chickens .",data\raw\PMC\PMC7587816.xml
905f50e6-a692-457a-918e-b88207e80455,PMC7587816,PMC,2020,Poultry Science,discussion,1,49,2,55,"Using an immunoblotting method with the specific antibody has enabled us to detect the low-concentration of LDHB in our study. Despite the lower abundance of LDHB protein compared to LDHA protein in normal skeletal muscle, it is not clear why LDHB protein levels were upregulated more than 13-fold in WB muscles compared to NB muscles.",data\raw\PMC\PMC7587816.xml
d898a66a-db5e-4d0b-af60-26e94bd57c9c,PMC7587816,PMC,2020,Poultry Science,discussion,2,58,2,50,"Various studies also confirmed increased pH values in WB muscles . The other possibility for up-regulation of LDHB is through the downregulation of micro RNA, miR-375, which is involved in regulating lactate metabolism in several cancer cells including skin, lung, rectal, and gastric cancers by targeting the LDHB gene .",data\raw\PMC\PMC7587816.xml
e6853278-7624-4980-9a44-4392784bf7df,PMC7607529,PMC,2019,The Journal of International Medical Research,introduction,1,63,2,35,"The proportion of patients with incision healing grade I was significantly greater in Group 1 than in Group 4 (p = 0.004). Evaluation of incision healing, pain, and satisfaction outcomes during oculomotor training. *Between-groups comparisons.",data\raw\PMC\PMC7607529.xml
3be6d660-7929-4627-b556-d458207e5309,PMC7607529,PMC,2019,The Journal of International Medical Research,discussion,0,8,2,48,This indicated that oculomotor training was effective and that the results of the GOT approach were at least comparable to high-intensity training in the early postoperative period. Lower intensity training in the early postoperative period could reduce the risk of pain or incision edema and improve patient satisfaction.,data\raw\PMC\PMC7607529.xml
222c69e1-cc8e-4100-97a6-ddec46517526,PMC7607529,PMC,2019,The Journal of International Medical Research,discussion,1,7,2,39,There were no statistically significant differences among the four groups in terms of the effectiveness of diplopia improvement. Lower intensity training in the early postoperative period could reduce the risk of pain or incision edema and improve patient satisfaction.,data\raw\PMC\PMC7607529.xml
89ca9ee0-072d-43ec-bc56-8cb4af4dc858,PMC8433322,PMC,2019,Microsystems & Nanoengineering,introduction,0,410,2,55,A 50 W CW laser with a central wavelength of 808 nm was used as the source. Figure 6a–c shows the optical microscope and surface profile images of different desired diameter circles that demonstrate the capability of the system to produce 3D pillar structures for IC packaging with diameters down to 10 μm (supplementary Fig.,data\raw\PMC\PMC8433322.xml
6c2af262-44b8-49a0-8a36-6b6f13d55ea9,PMC8433322,PMC,2019,Microsystems & Nanoengineering,discussion,0,1,1,71,"As the different sub-systems of the technology mature, it is expected that the technology could eventually be employed in fabrication of complete microelectronic packages through chip-to-chip and chip-to-substrate interconnects, thus replacing the conventional building blocks of packaging including inter-layer vias, controlled collapse chip connection (C4) bump pads, ball grid array (BGA) pads, and flip chip metallic pillar bumps thus providing a complete solution for the back end-of-line assembly for electronics packaging.",data\raw\PMC\PMC8433322.xml
7a0fe19f-2a22-450d-acd3-3a3979b312d9,PMC12439429,PMC,2016,Journal of ergonomics,introduction,0,336,1,46,"The amount of weight averaged per tray was: 5.5 kg for the combination transfer, 5.7 kg when using fingers technique to transfer the tray, 6.7 kg when the server held tray in front of body, and 6.8 kg when server carried the tray on the shoulder.",data\raw\PMC\PMC12439429.xml
0b18f2e8-6580-4cb6-9033-122b6b67b24d,PMC12439429,PMC,2016,Journal of ergonomics,introduction,1,242,3,44,"As a result, summary data of the observations were provided in table format. Results The total amount of time the servers were observed was 68.9 hours. Restaurant 1 was observed for 30.35 hours, restaurant 2 for 15.4 hours, and restaurant 3 for 23.15 hours.",data\raw\PMC\PMC12439429.xml
2949c96c-22c2-48e7-8b2e-63b9e1a2475f,PMC12439429,PMC,2016,Journal of ergonomics,discussion,0,35,1,32,This decrease in pain was particularly surprising given the prevalence of holding the trays on shoulders (relating to shoulder pain) and the extensiveness of the standing and walking (relating to knee pain).,data\raw\PMC\PMC12439429.xml
ffb92048-9c2d-4e19-8d85-a6b55a6d0112,PMC12439429,PMC,2016,Journal of ergonomics,discussion,1,49,1,33,"In general, the results were consistent between the different restaurants as well as between lunch and dinner service, indicating that the results appear to be robust and applicable to the broader restaurant industry.",data\raw\PMC\PMC12439429.xml
33c512bd-6ac4-44e9-8ed8-ba9a6be44fa0,PMC12439429,PMC,2016,Journal of ergonomics,discussion,2,32,1,38,"Relatively, there were increases in pain at the end of the shift as compared to the start in the upper back (by 55%), neck (by 45%), lower back (by 50%), hand/wrist (by 35%), and leg/foot ( by 60%).",data\raw\PMC\PMC12439429.xml
5f2af41b-2792-407f-a1a7-c212de308a85,PMC12549094,PMC,2019,JAMA Network Open,introduction,0,166,2,43,Our analysis suggests that association between the 340B program and manufacturer drug pricing decisions should be reconsidered. Policymakers should carefully consider the potential effects the 340B program may have on manufacturer pricing decisions as part of any efforts to revise the 340B program.,data\raw\PMC\PMC12549094.xml
de0f26d8-5de1-44e0-af62-797909beb05e,PMC12549094,PMC,2019,JAMA Network Open,discussion,0,45,1,37,"However, we do not have reason to believe that the omitted prescribers inconsistently vary in the distribution of their 340B participation by drug or therapeutic category, supporting the variation in 340B market share observed across therapeutic classes.",data\raw\PMC\PMC12549094.xml
